CVE_ID,published_date,last_Modified_Date,discription,severity,obtain_all_privilege,obtain_user_privilege,user_interacrion_required,cvss2_vector_string,cvss2_access_vector,cvss2_access_complixity,cvss2_authentication,cvss2_confidentiality_impact,cvss2_base_score,cvss3_vectore_string,cvss3_attack_vector,cvss3_attack_complixity,cvss3_privileges_required,cvss3_user_interaction,cvss3_scope,cvss3_confidentiality_impact,cvss3_integrity_impact,cvss3_base_score,cvss3_base_severity,impact_score,ac_insuf_info,problemtype_json
CVE-2018-13715,2018-07-09T06:29Z,2018-07-18T14:45Z,"The mintToken function of a smart contract implementation for BpsToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13716,2018-07-09T06:29Z,2018-07-17T19:51Z,"The mintToken function of a smart contract implementation for sexhdsolo, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13717,2018-07-09T06:29Z,2018-07-17T19:35Z,"The mintToken function of a smart contract implementation for HormitechToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13718,2018-07-09T06:29Z,2020-01-29T12:50Z,"The mintToken function of a smart contract implementation for FuturXe, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13719,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for BiteduToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13720,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for Antoken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13721,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for GoMineWorld, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13722,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mint function of a smart contract implementation for HYIPToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13723,2018-07-09T06:29Z,2018-07-12T13:26Z,"The mintToken function of a smart contract implementation for SERVVIZIOToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13724,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mint function of a smart contract implementation for HYIPCrowdsale1, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13725,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for GlobalSuperGameToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13726,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for ISeeVoiceToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13727,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for Eastcoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13728,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for JixoCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13729,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for JPMD100B, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13730,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for HEY, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13731,2018-07-09T06:29Z,2018-07-17T19:34Z,"The mintToken function of a smart contract implementation for TokenMACHU, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13732,2018-07-09T06:29Z,2018-07-18T14:45Z,"The mintToken function of a smart contract implementation for RiptideCoin (RIPT), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13733,2018-07-09T06:29Z,2018-07-18T14:46Z,"The mintToken function of a smart contract implementation for ProjectJ, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13734,2018-07-09T06:29Z,2018-07-18T14:46Z,"The mintToken function of a smart contract implementation for AZTToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13735,2018-07-09T06:29Z,2018-07-18T14:46Z,"The mintToken function of a smart contract implementation for ENTER (ENTR) (Contract Name: EnterToken), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13736,2018-07-09T06:29Z,2018-07-18T14:46Z,"The mintToken function of a smart contract implementation for ELearningCoinERC, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13737,2018-07-09T06:29Z,2018-07-18T14:46Z,"The mintToken function of a smart contract implementation for AnovaBace, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13738,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for PELOCoinToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13739,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for dopnetwork, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13740,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for OneChain, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13741,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for ABLGenesisToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13742,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for tickets (TKT), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13743,2018-07-09T06:29Z,2019-10-10T12:38Z,"The mintToken function of a smart contract implementation for SuperEnergy (SEC), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13744,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for Crowdnext (CNX), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13745,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for STCToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13746,2018-07-09T06:29Z,2018-07-18T14:47Z,"The mintToken function of a smart contract implementation for kBit, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13747,2018-07-09T06:29Z,2018-07-17T19:33Z,"The mintToken function of a smart contract implementation for VanMinhCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13748,2018-07-09T06:29Z,2018-07-17T19:33Z,"The mintToken function of a smart contract implementation for CarToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13749,2018-07-09T06:29Z,2018-07-17T19:27Z,"The mintToken function of a smart contract implementation for FinalToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13750,2018-07-09T06:29Z,2018-07-17T19:27Z,"The mintToken function of a smart contract implementation for RichiumToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13751,2018-07-09T06:29Z,2018-07-17T19:27Z,"The mintToken function of a smart contract implementation for JustWallet, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13752,2018-07-09T06:29Z,2018-07-17T19:27Z,"The mintToken function of a smart contract implementation for Thread, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13753,2018-07-09T06:29Z,2018-07-17T19:28Z,"The mintToken function of a smart contract implementation for DeWeiSecurityServiceToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13754,2018-07-09T06:29Z,2018-07-17T19:28Z,"The mintToken function of a smart contract implementation for CryptosisToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13755,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for OTAKUToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13756,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for CherryCoinFoundation, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13757,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for Coinquer, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13758,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for LoliCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13759,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for BIGCAdvancedToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13760,2018-07-09T06:29Z,2019-11-26T20:01Z,"The mintToken function of a smart contract implementation for MoneyChainNet (MCN), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13761,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for NetkillerAdvancedTokenAirDrop, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13762,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for Yumerium, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13763,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for Ublasti, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13764,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for BiquToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13765,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for LandCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
